4039 2
1781 -0.03662719515237022 -0.03662719515237
1782 -0.6400917725249634 -0.6400917725249639
1783 -0.0739351615040493 -0.07393516150404933
1785 -0.0400952349337484 -0.04009523493374841
1786 -0.06774885911805165 -0.06774885911805184
1787 -0.038482679415114636 -0.03848267941511466
1788 -0.03116181786612016 -0.031161817866120076
1789 -1.0647697197182877 -1.0647697197182788
1790 -0.04680685467867675 -0.04680685467867667
1792 -0.031476808653867004 -0.03147680865386695
1793 -1.6532817569605553 -1.653281756960555
1794 -0.06853696862410716 -0.06853696862410724
1795 -1.0481739934043592 -1.0481739934043561
1796 -0.8755972664285704 -0.8755972664285679
1797 -0.0587889708940114 -0.058788970894011174
1799 -1.568653065334895 -1.568653065334891
1800 -2.390349873254803 -2.390349873254797
1801 -0.035604429722799286 -0.035604429722799265
1802 -0.030733560389068354 -0.030733560389068163
1803 -0.03545991883723497 -0.03545991883723502
1805 -0.1470513395602312 -0.14705133956023053
1806 -0.038901791991622976 -0.03890179199162268
1807 -0.08861569613679032 -0.08861569613679003
1809 -1.1985735319835882 -1.1985735319835893
1810 -1.0933564070224868 -1.093356407022482
1811 -0.633339180084317 -0.6333391800843144
1812 -0.04940603972598452 -0.04940603972598421
1813 -1.3219368751710114 -1.3219368751710077
1814 -0.043287540978977336 -0.043287540978977565
1815 -0.03690124195358383 -0.036901241953583935
1816 -1.5436474843198116 -1.543647484319813
1817 -0.05275788108346525 -0.052757881083465095
1818 -0.09522208338416861 -0.09522208338416845
1819 -0.9551352798757142 -0.9551352798757115
1820 -0.055358702463762476 -0.05535870246376222
1822 -0.03345200775369839 -0.03345200775369832
1824 -0.05389555309193589 -0.05389555309193555
1825 -0.03629577524961919 -0.03629577524961922
1826 -1.08185902353427 -1.0818590235342695
1828 -0.05449679634292655 -0.054496796342926576
1829 -0.03159726793196552 -0.03159726793196545
1830 -0.03467775972274269 -0.034677759722742486
1832 -0.4868095291585152 -0.48680952915851056
1833 -2.006377234563169 -2.006377234563159
1834 -0.028573901580901843 -0.028573901580901843
1835 -1.8241939212263745 -1.8241939212263747
1836 -0.22137266876138909 -0.22137266876138886
1837 -0.0381279412558082 -0.038127941255808095
1838 -0.03024481193178516 -0.03024481193178522
1839 -1.720916726537924 -1.7209167265379217
1840 -0.030156369170789697 -0.030156369170789656
1841 -0.04911652560700736 -0.04911652560700698
1842 -1.3032445636436611 -1.303244563643654
1843 -0.411340498116084 -0.4113404981160832
1846 -0.24670402369885433 -0.24670402369885383
1847 -0.036307109023341 -0.036307109023340875
1848 -0.044184360149319445 -0.04418436014931935
1849 -1.3712550071684357 -1.3712550071684284
1850 -0.04220221664124555 -0.04220221664124535
1851 -0.32845399552080135 -0.3284539955207998
1852 -0.0931263905693304 -0.09312639056933031
1853 -0.035531494676342604 -0.03553149467634241
1854 -0.029163111726679836 -0.02916311172667975
1855 -0.030126349040630242 -0.030126349040630017
1856 -0.04291668672826924 -0.042916686728269184
1857 -0.055125042770645054 -0.0551250427706446
1858 -0.10860794439070025 -0.10860794439069973
1859 -0.04471608203965894 -0.044716082039658926
1860 -0.0812606103298608 -0.08126061032986051
1861 -0.9142551863022946 -0.9142551863022919
1862 -0.047972692328791505 -0.047972692328791394
1863 -0.32416889250176406 -0.32416889250176484
1864 -1.0752609317366733 -1.075260931736672
1865 -0.03624522616473007 -0.03624522616472995
1866 -0.035339256927120304 -0.0353392569271204
1868 -1.3647012861057704 -1.364701286105768
1869 -0.033699200544641275 -0.03369920054464132
1871 -0.06513329467278207 -0.06513329467278207
1872 -0.04490671244917159 -0.04490671244917164
1873 -0.046341524238691666 -0.04634152423869194
1875 -0.04253833687294793 -0.04253833687294786
1876 -0.047781180356653116 -0.047781180356653
1879 -1.7278082172825904 -1.7278082172825842
1880 -0.035583845056265204 -0.035583845056265176
1881 -0.13766720162881363 -0.1376672016288137
1882 -0.04806701882966908 -0.048067018829669225
1883 -0.06983559179322689 -0.06983559179322667
1886 -1.1706584816070926 -1.1706584816070906
1887 -0.03077730590995391 -0.0307773059099538
1888 -2.477482372612694 -2.477482372612687
1889 -0.032627600905513775 -0.032627600905513886
1890 -0.032007051199986924 -0.03200705119998692
1893 -0.06485883888551072 -0.06485883888551021
1894 -0.08643022543729839 -0.08643022543729824
1895 -0.03762908712711879 -0.03762908712711877
1896 -0.0314636401754581 -0.03146364017545792
1897 -0.07737692018611281 -0.07737692018611272
1898 -0.9468492829136201 -0.9468492829136177
1900 -0.2446157969654013 -0.2446157969654004
1901 -0.03443450452137722 -0.03443450452137717
1902 -1.3498813440100672 -1.3498813440100677
1903 -0.04383872815369814 -0.04383872815369816
1904 -0.038154117591046505 -0.038154117591046484
1905 -0.05325974340057042 -0.05325974340057033
1906 -0.0374248900355062 -0.0374248900355063
1907 -0.059216647988317675 -0.05921664798831756
1908 -0.033799868110963374 -0.033799868110963326
1909 -0.22523191504219392 -0.22523191504219225
1910 -0.04108955067584908 -0.04108955067584901
206 -9.784933592727846e-06 -9.78493359279889e-06
1926 -0.017804879612177027 -0.017804879612176958
1932 -0.013424649467633826 -0.013424649467633847
1939 -0.008142429875262328 -0.008142429875262282
1951 -0.0006036176880053357 -0.0006036176880053242
1955 -0.011634097822944183 -0.011634097822944093
1972 -0.0016433093653566316 -0.0016433093653566674
1973 -0.001583922053435612 -0.00158392205343564
1976 -0.001075722590954056 -0.0010757225909541102
1995 -0.0007571012037864287 -0.0007571012037863421
1998 -0.0006977205412121774 -0.0006977205412120872
2001 -0.0007073055471143455 -0.0007073055471143452
2009 -0.001307290223895467 -0.0013072902238956178
2018 -0.0007128163896897711 -0.0007128163896898933
2024 -0.0008460651323164333 -0.000846065132316427
2027 -0.0006260444609989894 -0.000626044460999029
2032 -0.02147363577209313 -0.02147363577209314
2038 -0.016271110158288308 -0.01627111015828818
2054 -0.020155276328438762 -0.020155276328438707
2068 -0.021187312062059482 -0.02118731206205952
2071 -0.015342818029235232 -0.015342818029235246
2072 -0.020408695142957074 -0.020408695142957064
2102 -0.021812215763645573 -0.021812215763645518
2116 -0.0017711638139409462 -0.0017711638139408694
2117 -0.01941395888384736 -0.01941395888384725
2127 -0.018009563363724813 -0.018009563363724702
2133 -0.017398878194025837 -0.017398878194025767
2135 -0.012565032884236074 -0.012565032884236046
2138 -0.01890461837266791 -0.018904618372667936
2153 -0.020936264931653077 -0.020936264931653098
2171 -0.000920585977792935 -0.0009205859777929234
2174 -0.01926994601445755 -0.01926994601445762
2180 -0.020120249417983183 -0.020120249417983165
2183 -0.01713545242643217 -0.017135452426432163
2187 -0.02383003610293997 -0.023830036102940048
2189 -0.015369488734194097 -0.015369488734194118
2199 -0.023286488846865686 -0.0232864888468656
2203 -0.016173596520666463 -0.016173596520666394
2223 -0.018234547234795978 -0.018234547234795978
2225 -0.0006292220425948569 -0.0006292220425948126
2247 -0.01786213468187619 -0.017862134681876203
2250 -0.014257755735813758 -0.014257755735813659
2254 -0.015197139538300925 -0.015197139538300776
2264 -0.0140584850890694 -0.014058485089069204
2267 -0.014630067915454436 -0.01463006791545449
2268 -0.018376462285517346 -0.01837646228551738
2279 -0.018961937020698382 -0.018961937020698393
2283 -0.019322268082757613 -0.019322268082757662
2284 -0.0007252685388175648 -0.0007252685388176009
2289 -0.01884961224151804 -0.018849612241517936
2292 -0.02136774204055554 -0.021367742040555422
2302 -0.01626697601349773 -0.016266976013497587
2327 -0.01660838016247918 -0.016608380162479203
2337 -0.00036042761870878437 -0.00036042761870882866
2364 -0.00093838038088566 -0.0009383803808856436
2378 -0.000935315662794619 -0.0009353156627947101
2398 -0.013924890154536958 -0.013924890154536964
2417 -0.008755564951077386 -0.008755564951077337
2436 -0.016941136265763202 -0.016941136265763133
2445 -0.010650765280991433 -0.01065076528099151
2447 -0.0008944793667071646 -0.0008944793667071465
2451 -0.016774445797144693 -0.016774445797144676
2458 -0.014530284634491158 -0.014530284634491155
2459 -0.0013010253363849044 -0.001301025336384849
2461 -0.01981851263444639 -0.01981851263444643
2463 -0.02078267257390876 -0.020782672573908652
2472 -0.010078601564503088 -0.010078601564503025
2475 -0.01659138709460466 -0.016591387094604608
2494 -0.0005926332584135126 -0.0005926332584134412
2498 -0.01610130430707165 -0.01610130430707156
2502 -0.0038776674297311573 -0.003877667429731144
2508 -0.01574925571486733 -0.015749255714867332
2510 -0.02152117670471543 -0.021521176704715442
2511 -0.020041717892020038 -0.02004171789202
2529 -0.006709105979444 -0.006709105979443948
2533 -0.014068661539449086 -0.014068661539449032
2538 -0.0008226832030470196 -0.000822683203046996
2543 -0.01912071786527933 -0.019120717865279427
2547 -0.011665447572556099 -0.011665447572556092
2571 -0.0025558252695869433 -0.0025558252695869308
2583 -0.0006441523516816029 -0.0006441523516816342
2589 -0.011293781696449172 -0.011293781696449158
2617 -0.017154235562805466 -0.017154235562805382
2635 -0.0026500772576209426 -0.0026500772576209344
2636 -0.0005939579410706922 -0.0005939579410707491
2640 -0.0009195419960608121 -0.0009195419960608579
2643 -0.01692880452117995 -0.016928804521179654
2647 -0.0006508701050211966 -0.0006508701050213333
2653 -0.012847544544520539 -0.012847544544520646
2660 -0.0008044291597587844 -0.0008044291597588557
154 -3.066006870275018e-06 -3.0660068702204696e-06
2704 -0.00030939582622969286 -0.00030939582622961116
2740 -0.0007041945836515525 -0.0007041945836515134
3003 -0.0007082225794089153 -0.0007082225794089006
464 -0.0004937757729243872 -0.0004937757729243852
549 -0.0013474267751668958 -0.0013474267751670205
198 -0.0005039995552051392 -0.000503999555205139
351 -0.00047625315931355296 -0.0004762531593135704
364 -0.00048102836175830483 -0.0004810283617583191
393 -0.0004813703250869886 -0.00048137032508703906
441 -0.00048614552753185024 -0.0004861455275317912
476 -0.0004812253103546583 -0.0004812253103546739
564 -0.000495497336777293 -0.0004954973367773203
207 -5.189821198796197e-06 -5.189821198859794e-06
216 -3.1077302076505466e-06 -3.1077302076428064e-06
244 0.0 4.111067227374847e-22
282 1.8301613232656334e-17 4.111067227374847e-24
301 -5.054131147732636e-06 -5.054131147785163e-06
349 -0.0005323721709833461 -0.0005323721709833002
350 -0.0029434755194644763 -0.002943475519464517
352 -0.0037659810514850617 -0.003765981051485042
355 -0.0029839666830431327 -0.0029839666830430754
357 -0.0016043579252292915 -0.0016043579252294226
358 -0.00046141465325846013 -0.00046141465325845893
359 -0.002069801884700834 -0.0020698018847007714
360 -0.0036262486004946335 -0.0036262486004946257
361 -0.001931403253320942 -0.001931403253320922
362 -0.0012556710869379233 -0.0012556710869378557
367 -0.00431773646834608 -0.004317736468346103
370 -0.00748835632334007 -0.007488356323340005
372 -0.0007458577981756713 -0.0007458577981757045
373 -0.013420022793294689 -0.013420022793294704
374 -0.012112450147239202 -0.012112450147239176
375 -0.006843416897387764 -0.006843416897387683
377 -0.0004660859816559845 -0.0004660859816559495
379 -0.00046141465325846013 -0.00046141465325845893
380 -0.0009401876005920641 -0.0009401876005920776
382 -0.0007406096142475765 -0.0007406096142475334
383 -0.0004660859816559845 -0.0004660859816559495
384 -0.0005008844637978887 -0.000500884463797911
385 -0.0027340690399156953 -0.00273406903991581
387 -0.004176614566187448 -0.004176614566187588
388 -0.006692723323193144 -0.006692723323193112
390 -0.0016512062863228588 -0.0016512062863229004
392 -0.005081806579788533 -0.005081806579788503
394 -0.0061657378501803126 -0.006165737850180336
395 -0.00760674319996774 -0.007606743199967756
396 -0.0019027165140893746 -0.0019027165140893913
399 -0.00048114433608073743 -0.000481144336080752
400 -0.011756618372851196 -0.011756618372851153
401 -0.00046141465325846013 -0.00046141465325845893
402 -0.0067446371789348526 -0.006744637178934805
403 -0.0016085627180328357 -0.0016085627180328597
404 -0.009837945640490614 -0.00983794564049063
405 -0.0016694043309248405 -0.0016694043309248997
406 -0.00046693645051536475 -0.00046693645051525996
407 -0.001243589963786205 -0.0012435899637863145
409 -0.0035019741320724165 -0.0035019741320724816
410 -0.0018874062722671542 -0.001887406272267196
411 -0.0004630167163954061 -0.0004630167163953066
412 -0.016583318858480484 -0.01658331885848052
413 -0.0015928602858553847 -0.0015928602858553689
415 -0.0019433612296452566 -0.0019433612296451757
416 -0.003608052784667284 -0.003608052784667357
417 -0.010142163919011401 -0.010142163919011482
418 -0.001880736683427102 -0.0018807366834270671
420 -0.00856510402800015 -0.008565104028000177
421 -0.0012471292746007417 -0.001247129274600804
422 -0.004405409023525623 -0.004405409023525651
424 -0.000704827372047997 -0.000704827372047954
426 -0.0022103895481981185 -0.002210389548198107
430 -0.010769641858788764 -0.010769641858788722
431 -0.012161184490653188 -0.012161184490653155
433 -0.0010299738328661263 -0.0010299738328661185
434 -0.0057424842800371575 -0.005742484280037096
435 -0.001467491717900411 -0.0014674917179003815
436 -0.01304710863491188 -0.0130471086349119
437 -0.0005509422750760136 -0.000550942275075893
438 -0.009208588357182808 -0.009208588357182745
439 -0.006131803748013002 -0.006131803748013017
440 -0.0023866187671332285 -0.0023866187671332606
442 -0.00169468385419021 -0.0016946838541902298
443 -0.0004661563495212723 -0.00046615634952124036
444 -0.006919077886094018 -0.006919077886094043
445 -0.0016835198296435584 -0.0016835198296435724
446 -0.0032924667369466816 -0.003292466736946705
447 -0.0004614146532584418 -0.00046141465325845893
449 -0.0010632290369313384 -0.0010632290369313952
450 -0.0017568332271490406 -0.0017568332271489856
451 -0.003099080836094988 -0.0030990808360948233
452 -0.0044371359643098 -0.004437135964309802
453 -0.00047310699854445024 -0.00047310699854456474
454 -0.0004663807558044503 -0.00046638075580448607
456 -0.008241151743914713 -0.008241151743914685
457 -0.001519956575296608 -0.0015199565752966125
458 -0.002562515108257659 -0.0025625151082576555
459 -0.0013862981132931468 -0.0013862981132930438
461 -0.008637496288411583 -0.008637496288411605
463 -0.004282386099929143 -0.004282386099929206
465 -0.00956614217526055 -0.009566142175260521
466 -0.0005493617689362526 -0.0005493617689362642
468 -0.00046141465325838694 -0.00046141465325845893
469 -0.001991804527058104 -0.0019918045270580303
471 -0.003930311836219107 -0.003930311836219131
472 -0.0005678350109384156 -0.0005678350109383659
473 -0.0038734676365401615 -0.0038734676365401468
474 -0.0012619370072244384 -0.001261937007224452
478 -0.0007701130767473985 -0.0007701130767473322
479 -0.006507943595267515 -0.006507943595267512
480 -0.0013678339793063603 -0.0013678339793063144
485 -0.000992221932029469 -0.0009922219320295633
486 -0.0009346954430672627 -0.0009346954430672133
487 -0.006058252534608525 -0.006058252534608542
488 -0.003113527802269891 -0.003113527802269904
489 -0.0019463895014131313 -0.0019463895014131406
490 -0.001794384446882509 -0.0017943844468825687
491 -0.0019114384003266055 -0.0019114384003266023
493 -0.012165954092289193 -0.012165954092289225
494 -0.007870864034747793 -0.0078708640347477
495 -0.0016033793021816686 -0.0016033793021816712
496 -0.00809237867849169 -0.00809237867849173
499 -0.0004670463560959461 -0.00046704635609588877
500 -0.013722494844171563 -0.013722494844171764
502 -0.0014487748087580103 -0.0014487748087579925
503 -0.012523270214516945 -0.012523270214516892
504 -0.0020818466097970176 -0.0020818466097970345
505 -0.001080912735883061 -0.0010809127358829699
506 -0.011501123035622405 -0.011501123035622384
508 -0.0011496614189138137 -0.0011496614189137814
509 -0.0006073306929996569 -0.0006073306929996708
510 -0.0016507613322971507 -0.0016507613322971257
511 -0.006014546914126127 -0.006014546914126062
512 -0.0021139844142172987 -0.0021139844142171998
513 -0.012653575450873653 -0.012653575450873637
514 -0.010183496989213038 -0.010183496989213116
516 -0.001612814806975428 -0.001612814806975431
518 -0.0012478978104094036 -0.0012478978104094407
519 -0.0022415679058325646 -0.00224156790583254
521 -0.00212408709123094 -0.0021240870912309037
522 -0.0006040420898918214 -0.0006040420898917888
524 -0.009414137889656934 -0.009414137889656898
525 -0.014196637665967873 -0.01419663766596774
526 -0.37651884021690873 -0.37651884021690807
528 -0.0013436593869035245 -0.0013436593869035345
529 -0.0006721645288899397 -0.0006721645288900464
530 -0.0004896344915543107 -0.0004896344915543107
531 -0.002673906974913906 -0.0026739069749139436
533 -0.0004961142791857194 -0.0004961142791857141
535 -0.0020644809681333847 -0.0020644809681333617
536 -0.0022239692880655334 -0.002223969288065535
539 -0.0016782287859948683 -0.001678228785994968
540 -0.0008761400954302817 -0.0008761400954302031
541 -0.0013075224274871487 -0.0013075224274871448
543 -0.0008728146218953559 -0.0008728146218953564
545 -0.006384912233826565 -0.0063849122338265904
546 -0.0027564472610481475 -0.0027564472610481392
547 -0.0023785525982660915 -0.002378552598266157
550 -0.00046141465325842354 -0.00046141465325845893
551 -0.0010845895516234886 -0.001084589551623491
552 -0.000500884463797907 -0.000500884463797911
553 -0.010614689604547025 -0.010614689604546989
554 -0.0014717288150968822 -0.001471728815096901
555 -0.00310524683774544 -0.003105246837745417
556 -0.004552826578117735 -0.004552826578117745
557 -0.004552302827802486 -0.004552302827802514
559 -0.01681899594451104 -0.016818995944511018
561 -0.015460152032595322 -0.015460152032595363
562 -0.0005263800965121637 -0.0005263800965121656
565 -0.002452175006972993 -0.002452175006973044
567 -0.010111740710545306 -0.010111740710545344
568 -0.0006163971463714448 -0.0006163971463714252
570 -0.002916518816557302 -0.0029165188165574027
572 -0.00046714972467340785 -0.0004671497246734101
378 -0.011538664804944325 -0.011538664804944365
391 -0.011606498354997295 -0.011606498354997392
423 -0.00929021625637772 -0.0092902162563778
427 -0.0007344952179293825 -0.0007344952179293894
492 -0.01034438118400859 -0.010344381184008707
542 -0.008333417668769072 -0.008333417668769124
544 -0.011836266961529975 -0.011836266961529895
573 -0.0005739131439546817 -0.0005739131439546325
574 -0.001133908522722226 -0.0011339085227222662
575 -0.00045913206213841096 -0.0004591320621384095
576 -0.00044068089232519067 -0.0004406808923251848
577 -0.00048287034747909963 -0.0004828703474790141
578 -0.0004839922448838425 -0.0004839922448838591
582 -0.00047361435757915094 -0.0004736143575791721
584 -0.0021368001459948077 -0.002136800145994804
585 -0.00040803513084142386 -0.0004080351308414634
587 -0.0016689037084351274 -0.001668903708435119
590 -0.0007571166223317046 -0.0007571166223317598
591 -0.009291462536076702 -0.009291462536076768
592 -0.0006621881255969512 -0.000662188125596899
594 -0.0008871167540903986 -0.0008871167540903388
595 -0.0004650404500595782 -0.0004650404500596118
597 -0.0005170971637662696 -0.0005170971637662805
598 -0.0005108438161331519 -0.0005108438161331524
599 -0.0004706574427827857 -0.00047065744278273385
600 -0.0004833732158648272 -0.0004833732158648298
601 -0.006074410713398392 -0.006074410713398323
602 -0.00040803513084142386 -0.0004080351308414634
603 -0.0005026344739055629 -0.0005026344739055795
604 -0.0077117404085562 -0.0077117404085561645
605 -0.0005228732297933199 -0.0005228732297932998
607 -0.00040803513084142386 -0.0004080351308414634
608 -0.0004080351308414513 -0.0004080351308414634
609 -0.0017927917663508226 -0.0017927917663507814
610 -0.0011339159010867444 -0.0011339159010867732
611 -0.0004907484083398451 -0.0004907484083399283
612 -0.00046541800426245546 -0.0004654180042624382
613 -0.00040803513084135067 -0.0004080351308414634
615 -0.0004868402974210097 -0.0004868402974210477
616 -0.001181430925520463 -0.0011814309255205196
617 -0.0005064380156569733 -0.000506438015656882
618 -0.0012096580110897723 -0.0012096580110897515
620 -0.001503319343413215 -0.0015033193434132246
621 -0.00044146106514125565 -0.0004414610651412212
622 -0.0005041821437789109 -0.0005041821437789202
623 -0.0004818874335206817 -0.0004818874335206828
624 -0.00040803513084146045 -0.0004080351308414634
625 -0.0005346433168453526 -0.0005346433168453152
626 -0.0004804093290411889 -0.000480409329041275
627 -0.000468541248177603 -0.00046854124817761734
628 -0.0004232315679025116 -0.00042323156790249054
631 -0.0005176817371876711 -0.0005176817371876882
632 -0.00047358491007661475 -0.00047358491007661404
633 -0.0004834851775868495 -0.00048348517758685757
634 -0.0015320092704386994 -0.001532009270438732
635 -0.0006091359723370899 -0.0006091359723370669
636 -0.0006186837836915489 -0.0006186837836915315
638 -0.00040803513084142386 -0.0004080351308414634
639 -0.002644229332578097 -0.002644229332578065
640 -0.00047276793997248935 -0.00047276793997241026
642 -0.00040807612197226784 -0.00040807612197239323
643 -0.00047505230128658537 -0.00047505230128659567
645 -0.005289474509994977 -0.005289474509994912
646 -0.0015617152096619963 -0.001561715209661938
647 -0.0004721747109326667 -0.00047217471093262707
650 -0.0004730458632981993 -0.00047304586329827646
653 -0.0012725839005163445 -0.0012725839005163673
654 -0.0007599536376968861 -0.00075995363769689
655 -0.001084079987078471 -0.001084079987078502
656 -0.0015229340688114525 -0.0015229340688114796
657 -0.0004374109426812527 -0.0004374109426812573
658 -0.0004919584412373783 -0.000491958441237309
662 -0.0004648620370532356 -0.00046486203705323653
664 -0.0004966285366948239 -0.0004966285366947799
665 -0.00043892963559928795 -0.00043892963559924474
666 -0.0005828146746216935 -0.0005828146746216939
667 -0.0006444657691143253 -0.0006444657691144386
668 -0.00040803513084138726 -0.0004080351308414634
670 -0.0004504616382062852 -0.00045046163820629926
671 -0.0018875391192714418 -0.0018875391192714488
672 -0.00047339686041166667 -0.00047339686041169703
673 -0.0005387992633624323 -0.0005387992633624446
674 -0.00040803513084127743 -0.0004080351308414634
676 -0.00299572463045502 -0.0029957246304550527
677 -0.0011559874171966486 -0.0011559874171966694
678 -0.0013283425133671335 -0.0013283425133671684
679 -0.0013858769500412515 -0.00138587695004123
680 -0.0007301556231178957 -0.0007301556231178629
682 -0.000502228957176841 -0.0005022289571768372
683 -0.003881448267075139 -0.003881448267075108
684 -0.0004723564414850641 -0.00047235644148508406
685 -0.0005410449228342896 -0.000541044922834315
408 -0.011940283875553692 -0.011940283875553613
419 -0.011704437970913398 -0.011704437970913492
425 -0.0012837313264466282 -0.0012837313264465054
432 -0.0068854219152987145 -0.006885421915298698
460 -0.005698843889690723 -0.0056988438896907155
482 -0.006581880635217704 -0.006581880635217666
497 -0.011405444783405395 -0.011405444783405388
507 -0.01148251075979731 -0.011482510759797367
558 -0.0010248037823663205 -0.0010248037823663418
614 -0.0046183711390678705 -0.004618371139067848
669 -0.006512884843658268 -0.006512884843658274
915 -0.020496217392988833 -0.020496217392988885
930 -0.020142557821151288 -0.020142557821151118
1179 -0.021028440766370542 -0.021028440766370365
1549 -0.01461949280341167 -0.014619492803411642
860 -0.00039487825701916364 -0.00039487825701918386
1656 -0.021432284238468793 -0.02143228423846885
1758 -0.013414450647163947 -0.0134144506471639
2661 -0.0009852068766488162 -0.0009852068766488412
2662 -0.0006257855384102972 -0.0006257855384103543
2663 -0.0005090132728510476 -0.000509013272851026
2664 -0.0008464419490110588 -0.0008464419490109672
2665 -0.0007133204828849726 -0.0007133204828849521
2666 -0.0007147832982807455 -0.0007147832982807637
2667 -0.00047923590101638764 -0.0004792359010164084
2668 -0.000520799755069272 -0.0005207997550693176
2669 -0.0009730030375842707 -0.0009730030375841474
2670 -0.000454070129832897 -0.00045407012983291004
2672 -0.0006183440657083454 -0.0006183440657083509
2673 -0.0005299833265874529 -0.000529983326587448
2674 -0.0008453604489114139 -0.0008453604489114634
2676 -0.0008111991110948523 -0.0008111991110948662
2677 -0.0011129772220271888 -0.0011129772220272007
2679 -0.0009078165364197061 -0.0009078165364197081
2680 -0.000686226938014889 -0.000686226938014922
2682 -0.000532731444825007 -0.0005327314448249815
2683 -0.0008153608323666793 -0.0008153608323666997
2684 -0.0006048862669328534 -0.0006048862669328128
2685 -0.00048115622072860493 -0.0004811562207286321
2686 -0.0004786474356500692 -0.0004786474356500386
2687 -0.0005058603458471469 -0.0005058603458471042
2688 -0.00048571534162742037 -0.00048571534162734507
2689 -0.0007981570435109584 -0.0007981570435110091
2690 -0.0005481695105866475 -0.0005481695105866515
2691 -0.0003988766166921176 -0.00039887661669209295
2692 -0.00041661716289920615 -0.00041661716289921624
2693 -0.0013047304487659496 -0.0013047304487659441
2694 -0.0009294413163097436 -0.000929441316309685
2695 -0.00044877914183774723 -0.00044877914183764087
2697 -0.0004985961802959905 -0.0004985961802959721
2699 -0.0004441243710015885 -0.000444124371001653
2700 -0.00044192633420336944 -0.00044192633420335703
2701 -0.0005743322673711015 -0.0005743322673710748
2702 -0.000501828608926478 -0.0005018286089264766
2705 -0.0005563361691193833 -0.0005563361691194967
2706 -0.000710135692827174 -0.0007101356928272552
2707 -0.0005445816038537835 -0.0005445816038538371
2709 -0.0004327626235908541 -0.00043276262359082286
2710 -0.00043290797703151565 -0.0004329079770315433
2711 -0.0006581332180608147 -0.0006581332180608086
2712 -0.0006813838908914209 -0.0006813838908914377
2713 -0.0005771855729386164 -0.0005771855729386283
2714 -0.0004109801960757339 -0.00041098019607572204
2715 -0.0005575874215041448 -0.0005575874215041781
2716 -0.0009787922302563696 -0.0009787922302564016
2717 -0.0006988353147984497 -0.0006988353147983899
2718 -0.0005918528953783859 -0.0005918528953782996
2719 -0.001105737307051212 -0.0011057373070512116
2721 -0.00043655106591277505 -0.00043655106591279543
2722 -0.0004089663557513583 -0.00040896635575136394
2723 -0.00044688209947701246 -0.00044688209947698823
2725 -0.001231470958466179 -0.001231470958466166
2726 -0.0004644781005643032 -0.0004644781005643124
2727 -0.0004394412878240781 -0.0004394412878240549
2730 -0.000947672853203912 -0.0009476728532038978
2731 -0.0005353268608976127 -0.0005353268608977226
2732 -0.0004113383877842836 -0.00041133838778418353
2733 -0.0005645040865072271 -0.0005645040865070713
2734 -0.000534696464469126 -0.0005346964644691225
2735 -0.0004766743223557118 -0.00047667432235569683
2736 -0.00042022067344868545 -0.00042022067344853366
2737 -0.0005853542002320917 -0.0005853542002321694
2739 -0.0005397631023247737 -0.0005397631023247706
2742 -0.0011763658346919097 -0.0011763658346919835
2744 -0.0009633034209477548 -0.0009633034209477341
2746 -0.0005037381950991779 -0.0005037381950991466
2748 -0.0009057160682223582 -0.0009057160682223554
2749 -0.0006778097700277325 -0.0006778097700277733
2750 -0.0008660080343085225 -0.0008660080343085286
2751 -0.0005380456825338607 -0.0005380456825338523
2752 -0.0027615750731208423 -0.0027615750731207925
2753 -0.0008030240025531326 -0.0008030240025531828
2754 -0.0009812880259926586 -0.0009812880259926645
2755 -0.0009030784540890378 -0.0009030784540890351
2756 -0.0006205681046227045 -0.0006205681046226179
2757 -0.0008587165856342752 -0.0008587165856342771
2758 -0.0007103652366101008 -0.0007103652366100807
2759 -0.00048699148634162424 -0.0004869914863416206
2760 -0.0012695115404312994 -0.0012695115404313124
2761 -0.0005209809637755699 -0.0005209809637755696
2762 -0.000487542975171471 -0.00048754297517157895
2763 -0.0007483135221949413 -0.0007483135221949132
2764 -0.0016093537791145572 -0.00160935377911455
2765 -0.0006996573996358674 -0.0006996573996358958
2766 -0.00044303323073844697 -0.00044303323073843835
2767 -0.00040936093428396687 -0.0004093609342839678
2768 -0.0005692177274330996 -0.0005692177274330838
2772 -0.0005741200880285572 -0.0005741200880285655
2774 -0.00040695427887664715 -0.00040695427887664265
2776 -0.00041577661308860313 -0.0004157766130886702
2778 -0.0009377139626460021 -0.0009377139626459683
2779 -0.0006154225505042092 -0.0006154225505042585
2780 -0.000707025944857953 -0.0007070259448579533
2781 -0.0009353155375399704 -0.000935315537539957
2782 -0.0008890951350258306 -0.0008890951350257973
2784 -0.0005557797907741077 -0.0005557797907741131
2785 -0.000607309215493827 -0.0006073092154938628
2786 -0.0009673070509568974 -0.0009673070509569077
2787 -0.0006617961663648056 -0.0006617961663648016
2788 -0.00039892313606795457 -0.0003989231360679934
2790 -0.00044925378957415366 -0.0004492537895742141
2791 -0.00045397870374954227 -0.0004539787037495737
2793 -0.0010267690766705276 -0.001026769076670541
2795 -0.000511181295647306 -0.0005111812956472916
2797 -0.0005399248208663407 -0.000539924820866358
2798 -0.00040466905527583943 -0.000404669055275847
2799 -0.00041627974464815805 -0.0004162797446480806
2800 -0.0008611543575078602 -0.0008611543575078553
2801 -0.00043951973955841687 -0.0004395197395584112
2802 -0.00044831216243251956 -0.00044831216243259697
2803 -0.0005061234085397422 -0.0005061234085396828
